,Date,User,Tweet
7750,2022-12-27 12:52:33+00:00,marasmorelli,@NaranjaX buenos días quiero comunicarme con alguien x teléfono es urgente
7751,2022-12-27 12:34:57+00:00,sarita_viviana,@NaranjaX auxilio!!!! No puedo ver mi resumen 😵
7752,2022-12-27 12:12:26+00:00,Rubiaa0411,"@NaranjaX @joaquitto19 Me hacen acordar a mí ex! Mienten, mienten, mienten!"
7762,2022-12-27 11:48:13+00:00,edgar95969112,"@NaranjaX Ey @NaranjaX primer consumo en el exterior y ya me cobran el dólar ""qatar"". ¿Se puede arreglar este problema? Aún no me excedí del cupo de 300 USD."
7766,2022-12-27 11:40:38+00:00,npersa09,"@NaranjaX Dale, ahi mande"
7768,2022-12-27 10:22:01+00:00,carinaA77,@NaranjaX Buenos días!!! Les dejé DM. Muchas gracias!!
7769,2022-12-27 09:52:25+00:00,serenonazareno,@NaranjaX Hola. Para qué cobran pagos adelantados si no los van a reflejar en los resumenes?
7770,2022-12-27 07:58:59+00:00,randy_rdlw,@NaranjaX Porqué sucede ésto?? Y que necesito para resolverlo
7771,2022-12-27 05:58:31+00:00,CesarCiroC,"Hola, @NaranjaX. No sé porqué se empeñan en romper más aún la web de clientes. Ingreso correctamente los datos para ver mi cuenta y tira error todo el rato. Así no se hacen las cosas, gente. Muy mal para los que somos clientes y confiamos en uds. HAGAN ALGO BIEN!!!!"
7772,2022-12-27 05:00:31+00:00,Kevinsepulveda0,KEVIN SEPULVEDA NaranjaX informa una deuda de $xxx.xxx solicitamos el pago a la brevedad comunicarse al...
7773,2022-12-27 04:53:30+00:00,sanpatryk,@NaranjaX https://t.co/SV4EM3lhHb
7774,2022-12-27 04:52:47+00:00,sanpatryk,"@NaranjaX 
Necesitaría que atiendan mi reclamo y me reintegren el dinero que me robó el cajero de la sucursal de Neuquén Capital. 
@pau_oliveto https://t.co/Ch1lWDmNAC"
7775,2022-12-27 03:58:38+00:00,Rubiaa0411,@NaranjaX_Oasis otro perfil más trucho no he? Trabajando probaron?
7776,2022-12-27 03:57:32+00:00,Rubiaa0411,@NaranjaX @joaquitto19 Lo que lamento fue meterme con ustedes!
7777,2022-12-27 02:51:40+00:00,sarajensen4,@NaranjaX @Pablo67564161 Quiero hacer un desconocimiento de compra
7778,2022-12-27 00:09:28+00:00,gloedit1,@NaranjaX necesito hacer una denuncia ya!!!!
7779,2022-12-26 23:50:41+00:00,npersa09,Mando DM @NaranjaX
7780,2022-12-26 23:48:31+00:00,VsBoros,"@NaranjaX Buenas! Necesito hacer una consulta, me envían DM? Gracias!"
7781,2022-12-26 23:13:58+00:00,AlePompon,"@NaranjaX Ya escribí y mande lo que pidieron. CLARAMENTE si me autogestione el alta, y no me gestiono la baja es porque NO ESTOY PUDIENDO."
7783,2022-12-26 22:55:38+00:00,AlePompon,"@NaranjaX Y se supone que me comunique a la misma empresa???
Que conveniente que la app funcione solo para dar de alta una cuenta y no para gestionar la baja no? https://t.co/Ny6MpVvrVN"
7785,2022-12-26 22:34:38+00:00,DayanaZ83,@NaranjaX Algún problema hoy con la aplicación? Desde horas de la mañana he tratado abrirla y no puedo. Gracias
7787,2022-12-26 22:28:10+00:00,AlePompon,"@NaranjaX Respondan Respondanme ustedes, no el bot"
7789,2022-12-26 22:27:34+00:00,fabiantangredi,@NaranjaX se quieren hacer los modernos y no les da la cabecita.
7790,2022-12-26 22:27:26+00:00,AlePompon,@NaranjaX Ahí les escribi
7792,2022-12-26 22:07:39+00:00,AlePompon,"@NaranjaX Es pésima la atención por WhatsApp. QUIERO dar de BAJA mi cuenta de NX que cree hoy.
Y la App me tira error constantemente. https://t.co/yS51vk1Pcq"
7794,2022-12-26 21:52:39+00:00,npersa09,@NaranjaX tan lento para responder los DM!
7796,2022-12-26 19:19:51+00:00,npersa09,@NaranjaX te mando dm
7799,2022-12-26 17:56:06+00:00,LuGiottto,@NaranjaX Ayudaaaaaaa
7800,2022-12-26 17:55:55+00:00,LuGiottto,@NaranjaX Ayudaaaaaaaaaaa
7802,2022-12-26 17:48:33+00:00,carinaA77,"@NaranjaX buenas tardes, cómo están? Estoy con el inconveniente de no poder ingresar a la App. Cuando ingreso me dice los datos que ingresaste son incorrectos. Cambie la contraseña varias veces y sigue igual 🥺"
7803,2022-12-26 17:42:44+00:00,FoxtrotPotato,@NaranjaX Gracias!!
7805,2022-12-26 17:36:48+00:00,FoxtrotPotato,"@NaranjaX Ayuda!
Compre en un dominio .com.ar, precios en pesos argentinos, a la hora de pagar, carrito en pesos arg, pero al ingresar la compra en el resumen, el monto es en dólares ya que el proveedor es español.
Ahora nacionalizar es más caro que la compra..
Puedo desconocer?"
7807,2022-12-26 17:29:13+00:00,2271victorhugo5,"@NaranjaX hablas x telefono  o por la web y te atiende un robot que no entiende que quiero hablar con alguien? Que mierd... ocurre, lpmqlp!"
7810,2022-12-26 16:54:31+00:00,Naranjatarjetax,@Rubiaa0411 @joaquitto19 @NaranjaX Te enviamos una solicitud de mensaje.
7811,2022-12-26 16:51:58+00:00,Naranjatarjetax,@Rubiaa0411 @joaquitto19 @NaranjaX Brindame tu número de contacto por favor.
7812,2022-12-26 16:49:56+00:00,Rubiaa0411,@joaquitto19 @NaranjaX Tenés suerte de que sea solo eso. A mí me vaciaron la cuenta y hace 45 días que se hacen los pelotudos
7813,2022-12-26 16:45:52+00:00,Naranjatarjetax,@gitanapaola @NaranjaX Brindame tu número de contacto por favor por dm.
7814,2022-12-26 16:44:05+00:00,gitanapaola,"@NaranjaX Con q arreglen el desastre estaria bien, un cajero de extracción naranja x. Me retuvo la plata, porq no tenia, pero tampoco habia un cartel q avise. Y ahora tengo q esperar 3 dias. Y si fuera lo unico q tengo?"
7816,2022-12-26 16:34:23+00:00,Naranjatarjetax,@gitanapaola @NaranjaX Brindame tu número de contacto por favor.
7817,2022-12-26 16:32:11+00:00,gitanapaola,@NaranjaX ahora tengo q esperar 3 dias!!! Son un desastre
7818,2022-12-26 16:31:31+00:00,gitanapaola,"@NaranjaX un desastre,  al principio todo bien, no hay un maldito cartel de q los cajeros no tienen plata, te retienen todo y al final, tenes q esperar 3 dias después de hacer el reclamo."
7820,2022-12-26 16:08:36+00:00,Naranjatarjetax,@RodrigoRiveroDF @NaranjaX Brindame tu número de contacto por favor.
7821,2022-12-26 16:05:47+00:00,RodrigoRiveroDF,Pésima la atención de @NaranjaX ... no te dan solución a nada. Cansado del robot que te atiende por redes sociales o WhatsApp
7823,2022-12-26 14:41:01+00:00,Naranjatarjetax,@isaiarg10 @NaranjaX Brindame tu número de contacto por favor.
7824,2022-12-26 14:39:38+00:00,Naranjatarjetax,@CosmanAlejo @NaranjaX Brindame tu número de contacto por favor.
7825,2022-12-26 14:38:27+00:00,Naranjatarjetax,@nanchu62 @NaranjaX Brindame tu número de contacto por favor.
7826,2022-12-26 14:37:15+00:00,Naranjatarjetax,@DanielaAlonso7 @NaranjaX Brindame tu número de contacto por favor.
7828,2022-12-26 14:31:10+00:00,DanielaAlonso7,"@NaranjaX Yo no tengo cuenta con ustedes, quien si tiene es quien me robó la tarjeta de crédito y se transfirió 60 mil pesos. Pongan algún tipo de control"
7829,2022-12-26 14:12:09+00:00,Naranjatarjetax,@imaldy_ @NaranjaX @RealRedimi2 Brindame tu número de contacto por favor.
7830,2022-12-26 14:07:29+00:00,dalgrev,"Mail de @NaranjaX ""maratón de verano"", uhh que bueno, Naranja organiza una carrera!
Eran promos para servicios de streaming. https://t.co/ohR18tnaPL"
7831,2022-12-26 14:00:03+00:00,BAconsumidor,"@kevin28jona @NaranjaX @BancoCentral_AR Hola, gracias por escribirnos. Si la cuenta bancaria/tarjeta de crédito está radicada en el ámbito de CABA, te recomendamos realizar tu reclamo ingresando en: https://t.co/2VLEZLINvq ¡Saludos!"
7832,2022-12-26 13:54:51+00:00,imaldy_,@NaranjaX @RealRedimi2
7835,2022-12-26 13:34:13+00:00,nanchu62,@NaranjaX hola quiero saber cuando cerro mi tarjeta ya q la aplicación no  anda para ver
7837,2022-12-26 13:13:39+00:00,mercadopago,"@florvaccc @NaranjaX Hola. Para ayudarte con el dinero de tu transferencia, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/Ky8FNEvrCq &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Detallá tu consulta y podrás comunicarte con nosotros.

Saludos."
7844,2022-12-26 11:56:46+00:00,CosmanAlejo,"Hoy 26/12 @NaranjaX me sigue vuelteando hace mas de 1 mes, cuando le pedis respuestas te mandan el bot, hoy voy a tomar otras acciones yendo a defensa al consumidor https://t.co/tJ16tVCWIK"
7848,2022-12-26 11:42:27+00:00,LetiRiver81,"@NaranjaX No gracias! Justamente  ya estoy en la sucursal de mi ciudad,para que soluciones mi tema."
7853,2022-12-26 03:43:02+00:00,LetiRiver81,"@NaranjaX Domingo a las 11 de la noche?? Que empresa te llama un domingo a las 11 de la noche?? No saben ni escribir, cualquier cosa dicen. Que me van a devolver plata🤌🤣??  DELINCUEN TES!! https://t.co/uDu28IEddj"
7854,2022-12-26 01:09:57+00:00,LilienBlauen,"@NaranjaX me estafaron ....nos están estafando a muchísimos usuarios. Estoy haciendo las denuncias correspondientes. 
Alguien robó mis datos.
Todo ocurrió en el día de ayer, sábado 24/12. 
Alguien usó mi tarjeta en Córdoba y yo vivo en Mar del Plata."
7855,2022-12-26 00:34:00+00:00,luqasruiz,@NaranjaX Que vergüenza que dan la verdad bloqueo cuenta de los usuarios que los eligen a ustedes y lo hacen psar una fiesta horribles por tener todo su dinero con ustedes. 100mil pesos me bloquean
7856,2022-12-26 00:04:42+00:00,juancemusic,Jaja al parecer los centros de atención y soporte al cliente/comprador de @Mercadolibre @ML_Ayuda @MP_ayuda y @NaranjaX andan de joda todavía y ninguno atiende 😂
7857,2022-12-25 23:49:19+00:00,isaiarg10,@Naranjax__si__ Ah sí claro 🤣🤣🤣🤣🤣 que creen que soy boba
7858,2022-12-25 23:40:38+00:00,juancemusic,"@NaranjaX hola chicos, pueden atenderme ya que los forros de @Mercadolibre al parecer se están rascando el ogt? Gracias ❤️"
7859,2022-12-25 22:58:00+00:00,isaiarg10,"Hace horas naranja x no me funcionaba, que porquería de app @NaranjaX"
7860,2022-12-25 21:41:17+00:00,julioah2276,@NaranjaX 🤣🤣🤣🤣🤣🤣👏👏👏👏👏👏👏👏👏👏👏👏
7861,2022-12-25 17:57:31+00:00,Xamorr_naranjaX,"@urilinho_ Mal, me re paso xD"
7862,2022-12-25 16:39:46+00:00,LetiRiver81,@NaranjaX https://t.co/PUaUEWoFyP
7863,2022-12-25 16:00:28+00:00,FabriRivarola_,"@NaranjaX SINCERAMENTE PRESTAN UN PÉSIMO PÉSIMO SERVICIO AL CONSUMIDOR A LA HORA DE RESPONDER POR UN ERROR, ES UNA VERGÜENZA QUE TENGA QUE RECLAMAR 3 VECES POR UN DINERO QUE ME TENÍAN QUE HABER DEVUELTO HACE YA UN MES, MUY LAMENTABLES!"
7864,2022-12-25 13:31:36+00:00,Naranjatarjetax,@cristys011 @NaranjaX Brindame tu número de contacto por favor.
7865,2022-12-25 13:28:33+00:00,cristys011,@NaranjaX No queda otra que meter abogado a estos tránsfugas
7866,2022-12-25 13:08:42+00:00,Naranjatarjetax,@ValeRomeroPerez @NaranjaX Brindame tu número de contacto por favor.
7867,2022-12-25 04:27:34+00:00,LetiRiver81,"@NaranjaX Estos son estafadores, a mi no me joden🤨 la hora que era, como no atendí la llamada, me mandan ese mje. https://t.co/BKabwStfg9"
7868,2022-12-25 03:22:40+00:00,Juanjos08202881,"@TorresErwerle Me estafaron los de @NaranjaX no me quieren devolver 150mil de una vengan por link de pago que hice, y no me dan respuesta hace más de tres meses @BAconsumidor"
7869,2022-12-25 03:20:27+00:00,Juanjos08202881,"@NaranjaX Me estafaron , no me quieren devolver los 150mil xq me inhabilitaron la cuenta es la excusa de ellos y el dinero es mío , por favor alguien que me ayude @BAconsumidor"
7870,2022-12-25 03:19:08+00:00,Juanjos08202881,"@NaranjaX Aún no me solucionan el problema de los 150 mil que me tienen retenidos hace más de tres meses @NaranjaX no  la usen por favor gente , no dan explicaciones y te haces esperar eternamente"
7871,2022-12-25 02:35:56+00:00,Gummyb317,@NaranjaX Felices fiestas♥️♥️♥️♥️♥️
7872,2022-12-25 00:48:25+00:00,OscarVisentini,@Naranjatarjetax @Monicabeat19 @NaranjaX @estafaboot
7873,2022-12-25 00:37:03+00:00,camoralesn,"@NaranjaX No es ""Dibu"", es ""grosero"" Martínez."
7874,2022-12-25 00:32:09+00:00,LetiRiver81,"@NaranjaX @maninarubio Asique ese es el único washap que es válido?? Mira vos,estos 2 números me están llamando desde ayer hasta hoy a las 20:30hs queriendo validar mi correo. Me pueden decir si es de Nx por favor?? Anoche hasta las 22hs y un poco más, sono mi celu. https://t.co/ME8FqCwocj"
7875,2022-12-24 23:17:28+00:00,ValeRomeroPerez,@NaranjaX Devuelvanme el dinero que me sacaron el 07/12 y todavía ni me devuelven!!!
7878,2022-12-24 20:03:17+00:00,luqasruiz,@NaranjaX Ya le mande todo los datos y sigo esperando
7879,2022-12-24 18:04:50+00:00,Naranjatarjetax,@callebelgrano48 @NaranjaX Brindame tu número de contacto por favor.
7880,2022-12-24 17:55:42+00:00,callebelgrano48,@NaranjaX No pienso viajar por el país!!! No quiero limitaciones del peor gobierno de la historia 😡
7881,2022-12-24 17:16:54+00:00,Naranjatarjetax,@Alejand20118179 @NaranjaX Brindame tu número de contacto por favor.
7883,2022-12-24 17:13:53+00:00,Juanjos08202881,"@NaranjaX Todos los días le escribo y no continúan nada solo me hace seguir esperando , se me ríen en la cara como a muchísima gente seguramente"
7884,2022-12-24 17:13:02+00:00,Juanjos08202881,"@NaranjaX Les falto solucionar mi problema , aún no me solucionan lo de los 150 mil que me tienen retenidos haces mas de tres voy a terminar re mal el año con mi familia gracias a ustedes @NaranjaX"
7886,2022-12-24 17:10:45+00:00,Juanjos08202881,"@NaranjaX Todos los días les escribo por privado y no me dan ninguna solución , solo que siga esperando , maldita la hora es que descargue la @NaranjaX"
7889,2022-12-24 17:02:26+00:00,gcf_16,"@NaranjaX @Naranjatarjetax Ahí dice que tuvimos problema para enviar el dinero. Si es así, la plata no debía debitar de la cuenta y ni siquiera se acredita a la cuenta donde la quise enviar. Y por dm no ayudan nada. https://t.co/XTRCDqwzPo"
7890,2022-12-24 16:58:39+00:00,Juanjos08202881,"@NaranjaX Mi familia no tiene con qué organizar nada ya que ustedes no me resuelven el problema de hace más de tres meses , me tienen retenido 150 mil y no me dan ninguna respuesta"
7892,2022-12-24 16:39:50+00:00,Micaayelene,"@NaranjaX Hola, ya les escribí pero me aparece el bot y necesito que me atienda un “humano”"
7894,2022-12-24 16:36:05+00:00,Naranjatarjetax,@DiegoGallinger @NaranjaX Ingresa en mensajes y en solicitudes.
7895,2022-12-24 16:35:27+00:00,Naranjatarjetax,@DiegoGallinger @NaranjaX Brindame tu número de contacto por favor.
7896,2022-12-24 16:34:28+00:00,gcf_16,@Naranjatarjetax @NaranjaX No soy tan pelotud0.
7897,2022-12-24 16:33:23+00:00,Naranjatarjetax,@Micaayelene @NaranjaX Brindame tu número de contacto por favor.
7898,2022-12-24 16:32:41+00:00,Naranjatarjetax,@gcf_16 @NaranjaX Ingresa en mensajes y luego en solicitudes.
7899,2022-12-24 16:32:27+00:00,Micaayelene,@NaranjaX Hola hice una transferencia hace dos dias y nunca me llego necesito que alguien se contacte
7902,2022-12-24 16:21:33+00:00,DiegoGallinger,@NaranjaX Faltó poner “naranja x esclavizando a su call center en navidad”
7903,2022-12-24 16:20:04+00:00,Alejand20118179,@NaranjaX FELIZ NAVIDAD QUERIDOS AMIGOS. !!!!!!!
7904,2022-12-24 16:20:03+00:00,gcf_16,"@NaranjaX Detallado le llamas a que te respondan con un copia y pega, que en 48hs se acredita la transferencia? https://t.co/U0KXstuPF3"
7906,2022-12-24 16:09:10+00:00,FMChessMVP,"@NaranjaX Desde MercadoPago me dijeron que si no veo disponible el dinero en mi cuenta bancaria, que debo comunicarme con ustedes"
7907,2022-12-24 15:57:38+00:00,CosmanAlejo,"manga de estafadores @NaranjaX AYER ME COMUNIQUE TODO EL DIA PARA QUE ME SOLUCIONEN EL PROBLEMA Y AHORA QUE NO ES DIA HABIL NO ME PUEDEN ATENDER, EL LUNES LOS DENUNCIO DIRECTAMENTE EN DEFENSA AL CONSUMIDOR"
7908,2022-12-24 15:53:50+00:00,AlejanndroMusic,"@NaranjaX Muchas Gracias igualmente!
Felices Fiestas!!! 🥂⭐🌟💫"
7913,2022-12-24 15:30:29+00:00,Naranjatarjetax,@florvaccc @mercadopago @NaranjaX Brindame tu número de contacto por favor.
7914,2022-12-24 15:30:05+00:00,Juanjos08202881,"@NaranjaX @EvangeChi Todos los días mando DM y lo único que me dicen es que siga esperando , no me dan ninguna solución y no tienen intenciones tampoco por lo visto , con cuánta gente más lo harán también ?"
7915,2022-12-24 15:30:02+00:00,Naranjatarjetax,@facundoponce87 @NaranjaX Brindame tu número de contacto por favor.
7916,2022-12-24 15:29:00+00:00,Naranjatarjetax,@AlejanndroMusic @NaranjaX Brindame tu número de contacto por favor.
7917,2022-12-24 15:28:49+00:00,Naranjatarjetax,@_s0lchu @NaranjaX Te escribimos por privado.
7918,2022-12-24 15:28:07+00:00,Naranjatarjetax,@_s0lchu @NaranjaX Brindame tu número de contacto por favor.
7919,2022-12-24 15:26:33+00:00,_s0lchu,@NaranjaX Lo hice pero solo me habla.el bot para enseñarme a descargar mi resumen.
7921,2022-12-24 15:19:08+00:00,Juanjos08202881,@facundoponce87 @NaranjaX Te piden que mandes msjs privado y no te dan ninguna solución
7922,2022-12-24 15:17:01+00:00,Juanjos08202881,"@facundoponce87 @NaranjaX A mi me cagaron en 150mil lo de @NaranjaX  hace tres meses y aún no me lo solucionan , espero tengas suerte hrno"
7927,2022-12-24 15:01:29+00:00,_s0lchu,@NaranjaX Necesito hacer un reclamo por un debito de un seguro que JAMÁS contraté.
7930,2022-12-24 14:43:07+00:00,AlejanndroMusic,"@NaranjaX Me gusta hacer regalos, y si no fuera por ustedes, no sé qué haría #NaranjaX ! 
Gracias por existir! 🙏💳❤"
7933,2022-12-24 14:11:18+00:00,facundoponce87,@NaranjaX El teléfono de contacto que brinda no da ningún tipo de asistencia. Es solamente informativa
7934,2022-12-24 14:09:32+00:00,facundoponce87,@NaranjaX Necesito asistencia por favor. Por fraude
7935,2022-12-24 14:02:34+00:00,florvaccc,@mercadopago me retuvo la plata que habia transferido para pagar en @NaranjaX alguien me ayuda o me mato
7936,2022-12-24 13:49:20+00:00,gcf_16,@NaranjaX Respondan.
7937,2022-12-24 13:41:16+00:00,Naranjatarjetax,@DiegoGallinger @NaranjaX Brindame tu número de contacto por favor.
7938,2022-12-24 13:40:56+00:00,Naranjatarjetax,@MMickyyy @Juanjos08202881 @NaranjaX @BAconsumidor Brindame tu número de contacto por favor.
7939,2022-12-24 13:38:04+00:00,MMickyyy,@Juanjos08202881 @NaranjaX @BAconsumidor Tal cual no dan ninguna solución y te tienen esperando más de 20 minutos para darte una respuesta.
